split,filename,prefix,numeric_id,label_index,label_name,n_smoke_boxes,n_fire_boxes
train,AoF06336.jpg,AoF,6336,2,Only_Smoke,1,0
train,AoF06337.jpg,AoF,6337,2,Only_Smoke,1,0
train,AoF06338.jpg,AoF,6338,2,Only_Smoke,1,0
train,AoF06339.jpg,AoF,6339,2,Only_Smoke,1,0
train,AoF06340.jpg,AoF,6340,2,Only_Smoke,1,0
train,AoF06341.jpg,AoF,6341,2,Only_Smoke,1,0
train,AoF06342.jpg,AoF,6342,2,Only_Smoke,2,0
train,AoF06343.jpg,AoF,6343,2,Only_Smoke,1,0
train,AoF06344.jpg,AoF,6344,2,Only_Smoke,1,0
train,AoF06345.jpg,AoF,6345,2,Only_Smoke,1,0
train,AoF06346.jpg,AoF,6346,2,Only_Smoke,1,0
train,AoF06347.jpg,AoF,6347,2,Only_Smoke,1,0
train,AoF06348.jpg,AoF,6348,2,Only_Smoke,2,0
train,AoF06349.jpg,AoF,6349,2,Only_Smoke,2,0
train,AoF06350.jpg,AoF,6350,2,Only_Smoke,2,0
train,AoF06351.jpg,AoF,6351,2,Only_Smoke,1,0
train,AoF06353.jpg,AoF,6353,2,Only_Smoke,1,0
train,AoF06356.jpg,AoF,6356,2,Only_Smoke,1,0
train,AoF06357.jpg,AoF,6357,2,Only_Smoke,1,0
train,AoF06358.jpg,AoF,6358,2,Only_Smoke,1,0
train,AoF06359.jpg,AoF,6359,2,Only_Smoke,1,0
train,AoF06360.jpg,AoF,6360,2,Only_Smoke,1,0
train,AoF06362.jpg,AoF,6362,2,Only_Smoke,1,0
train,AoF06365.jpg,AoF,6365,2,Only_Smoke,1,0
train,AoF06367.jpg,AoF,6367,2,Only_Smoke,1,0
train,AoF06368.jpg,AoF,6368,2,Only_Smoke,1,0
train,AoF06369.jpg,AoF,6369,2,Only_Smoke,1,0
train,AoF06370.jpg,AoF,6370,2,Only_Smoke,1,0
train,AoF06371.jpg,AoF,6371,2,Only_Smoke,1,0
train,AoF06372.jpg,AoF,6372,2,Only_Smoke,1,0
train,AoF06373.jpg,AoF,6373,2,Only_Smoke,1,0
train,AoF06374.jpg,AoF,6374,2,Only_Smoke,1,0
train,AoF06375.jpg,AoF,6375,2,Only_Smoke,1,0
train,AoF06377.jpg,AoF,6377,2,Only_Smoke,1,0
train,AoF06378.jpg,AoF,6378,2,Only_Smoke,1,0
train,AoF06379.jpg,AoF,6379,2,Only_Smoke,1,0
train,AoF06380.jpg,AoF,6380,2,Only_Smoke,1,0
train,AoF06381.jpg,AoF,6381,2,Only_Smoke,1,0
train,AoF06382.jpg,AoF,6382,2,Only_Smoke,1,0
train,AoF06383.jpg,AoF,6383,2,Only_Smoke,1,0
train,AoF06384.jpg,AoF,6384,2,Only_Smoke,1,0
train,AoF06385.jpg,AoF,6385,2,Only_Smoke,1,0
train,AoF06388.jpg,AoF,6388,2,Only_Smoke,1,0
train,AoF06389.jpg,AoF,6389,2,Only_Smoke,2,0
train,AoF06390.jpg,AoF,6390,2,Only_Smoke,1,0
train,AoF06391.jpg,AoF,6391,2,Only_Smoke,1,0
train,AoF06392.jpg,AoF,6392,2,Only_Smoke,1,0
train,AoF06393.jpg,AoF,6393,2,Only_Smoke,1,0
train,AoF06394.jpg,AoF,6394,2,Only_Smoke,1,0
train,AoF06395.jpg,AoF,6395,2,Only_Smoke,1,0
train,AoF06396.jpg,AoF,6396,2,Only_Smoke,1,0
train,AoF06397.jpg,AoF,6397,2,Only_Smoke,1,0
train,AoF06398.jpg,AoF,6398,2,Only_Smoke,1,0
train,AoF06399.jpg,AoF,6399,2,Only_Smoke,1,0
train,AoF06401.jpg,AoF,6401,2,Only_Smoke,1,0
train,AoF06402.jpg,AoF,6402,2,Only_Smoke,1,0
train,AoF06403.jpg,AoF,6403,2,Only_Smoke,1,0
train,AoF06404.jpg,AoF,6404,2,Only_Smoke,1,0
train,AoF06405.jpg,AoF,6405,2,Only_Smoke,1,0
train,AoF06406.jpg,AoF,6406,2,Only_Smoke,1,0
train,AoF06407.jpg,AoF,6407,2,Only_Smoke,1,0
train,AoF06408.jpg,AoF,6408,2,Only_Smoke,1,0
train,AoF06409.jpg,AoF,6409,2,Only_Smoke,1,0
train,AoF06411.jpg,AoF,6411,2,Only_Smoke,1,0
train,AoF06412.jpg,AoF,6412,2,Only_Smoke,1,0
train,AoF06413.jpg,AoF,6413,2,Only_Smoke,1,0
train,AoF06414.jpg,AoF,6414,2,Only_Smoke,1,0
train,AoF06415.jpg,AoF,6415,2,Only_Smoke,1,0
train,AoF06417.jpg,AoF,6417,2,Only_Smoke,1,0
train,AoF06418.jpg,AoF,6418,2,Only_Smoke,1,0
train,AoF06419.jpg,AoF,6419,2,Only_Smoke,1,0
train,AoF06420.jpg,AoF,6420,2,Only_Smoke,1,0
train,AoF06421.jpg,AoF,6421,2,Only_Smoke,1,0
train,AoF06422.jpg,AoF,6422,2,Only_Smoke,1,0
train,AoF06423.jpg,AoF,6423,2,Only_Smoke,2,0
train,AoF06424.jpg,AoF,6424,2,Only_Smoke,1,0
train,AoF06425.jpg,AoF,6425,2,Only_Smoke,1,0
train,AoF06426.jpg,AoF,6426,2,Only_Smoke,1,0
train,AoF06427.jpg,AoF,6427,2,Only_Smoke,1,0
train,AoF06428.jpg,AoF,6428,2,Only_Smoke,1,0
train,AoF06429.jpg,AoF,6429,2,Only_Smoke,1,0
train,AoF06430.jpg,AoF,6430,2,Only_Smoke,1,0
train,AoF06431.jpg,AoF,6431,2,Only_Smoke,1,0
train,AoF06432.jpg,AoF,6432,2,Only_Smoke,1,0
train,AoF06433.jpg,AoF,6433,2,Only_Smoke,1,0
train,AoF06434.jpg,AoF,6434,2,Only_Smoke,1,0
train,AoF06435.jpg,AoF,6435,2,Only_Smoke,1,0
train,AoF06439.jpg,AoF,6439,2,Only_Smoke,2,0
train,AoF06440.jpg,AoF,6440,2,Only_Smoke,1,0
train,AoF06441.jpg,AoF,6441,2,Only_Smoke,1,0
train,AoF06442.jpg,AoF,6442,2,Only_Smoke,1,0
train,AoF06443.jpg,AoF,6443,2,Only_Smoke,1,0
train,AoF06444.jpg,AoF,6444,2,Only_Smoke,1,0
train,AoF06445.jpg,AoF,6445,2,Only_Smoke,1,0
train,AoF06446.jpg,AoF,6446,2,Only_Smoke,1,0
train,AoF06448.jpg,AoF,6448,2,Only_Smoke,1,0
train,AoF06449.jpg,AoF,6449,2,Only_Smoke,1,0
train,AoF06450.jpg,AoF,6450,2,Only_Smoke,1,0
train,AoF06451.jpg,AoF,6451,2,Only_Smoke,2,0
train,AoF06452.jpg,AoF,6452,2,Only_Smoke,1,0
train,AoF06453.jpg,AoF,6453,2,Only_Smoke,2,0
train,AoF06454.jpg,AoF,6454,2,Only_Smoke,2,0
train,AoF06455.jpg,AoF,6455,2,Only_Smoke,1,0
train,AoF06456.jpg,AoF,6456,2,Only_Smoke,3,0
train,AoF06459.jpg,AoF,6459,2,Only_Smoke,1,0
train,AoF06460.jpg,AoF,6460,2,Only_Smoke,1,0
train,AoF06461.jpg,AoF,6461,2,Only_Smoke,1,0
train,AoF06463.jpg,AoF,6463,2,Only_Smoke,1,0
train,AoF06464.jpg,AoF,6464,2,Only_Smoke,1,0
train,AoF06467.jpg,AoF,6467,2,Only_Smoke,1,0
train,AoF06468.jpg,AoF,6468,2,Only_Smoke,1,0
train,AoF06469.jpg,AoF,6469,2,Only_Smoke,1,0
train,AoF06470.jpg,AoF,6470,2,Only_Smoke,1,0
train,AoF06471.jpg,AoF,6471,2,Only_Smoke,1,0
train,AoF06472.jpg,AoF,6472,2,Only_Smoke,1,0
train,AoF06473.jpg,AoF,6473,2,Only_Smoke,1,0
train,AoF06474.jpg,AoF,6474,2,Only_Smoke,1,0
train,AoF06475.jpg,AoF,6475,2,Only_Smoke,1,0
train,AoF06476.jpg,AoF,6476,2,Only_Smoke,1,0
train,AoF06478.jpg,AoF,6478,2,Only_Smoke,1,0
train,AoF06480.jpg,AoF,6480,2,Only_Smoke,1,0
train,AoF06482.jpg,AoF,6482,2,Only_Smoke,1,0
train,AoF06483.jpg,AoF,6483,2,Only_Smoke,1,0
train,AoF06484.jpg,AoF,6484,2,Only_Smoke,1,0
train,AoF06485.jpg,AoF,6485,2,Only_Smoke,1,0
train,AoF06486.jpg,AoF,6486,2,Only_Smoke,1,0
train,AoF06487.jpg,AoF,6487,2,Only_Smoke,1,0
train,AoF06488.jpg,AoF,6488,2,Only_Smoke,1,0
train,AoF06489.jpg,AoF,6489,2,Only_Smoke,1,0
train,AoF06490.jpg,AoF,6490,2,Only_Smoke,1,0
train,AoF06491.jpg,AoF,6491,2,Only_Smoke,1,0
train,AoF06492.jpg,AoF,6492,2,Only_Smoke,1,0
train,AoF06493.jpg,AoF,6493,2,Only_Smoke,1,0
train,AoF06495.jpg,AoF,6495,2,Only_Smoke,1,0
train,AoF06497.jpg,AoF,6497,2,Only_Smoke,1,0
train,AoF06498.jpg,AoF,6498,2,Only_Smoke,1,0
train,AoF06499.jpg,AoF,6499,2,Only_Smoke,1,0
train,AoF06500.jpg,AoF,6500,2,Only_Smoke,1,0
train,AoF06501.jpg,AoF,6501,2,Only_Smoke,1,0
train,AoF06502.jpg,AoF,6502,2,Only_Smoke,1,0
train,AoF06503.jpg,AoF,6503,2,Only_Smoke,1,0
train,AoF06504.jpg,AoF,6504,2,Only_Smoke,1,0
train,AoF06505.jpg,AoF,6505,2,Only_Smoke,1,0
train,AoF06506.jpg,AoF,6506,2,Only_Smoke,1,0
train,AoF06507.jpg,AoF,6507,2,Only_Smoke,1,0
train,AoF06509.jpg,AoF,6509,2,Only_Smoke,1,0
train,AoF06510.jpg,AoF,6510,2,Only_Smoke,1,0
train,AoF06511.jpg,AoF,6511,2,Only_Smoke,1,0
train,AoF06512.jpg,AoF,6512,2,Only_Smoke,1,0
train,AoF06513.jpg,AoF,6513,2,Only_Smoke,1,0
train,AoF06514.jpg,AoF,6514,2,Only_Smoke,1,0
train,AoF06515.jpg,AoF,6515,2,Only_Smoke,1,0
train,AoF06516.jpg,AoF,6516,2,Only_Smoke,1,0
train,AoF06517.jpg,AoF,6517,2,Only_Smoke,1,0
train,AoF06519.jpg,AoF,6519,2,Only_Smoke,1,0
train,AoF06521.jpg,AoF,6521,2,Only_Smoke,1,0
train,AoF06522.jpg,AoF,6522,2,Only_Smoke,1,0
train,AoF06523.jpg,AoF,6523,2,Only_Smoke,1,0
train,AoF06525.jpg,AoF,6525,2,Only_Smoke,1,0
train,AoF06526.jpg,AoF,6526,2,Only_Smoke,1,0
train,AoF06527.jpg,AoF,6527,2,Only_Smoke,1,0
train,AoF06528.jpg,AoF,6528,2,Only_Smoke,1,0
train,AoF06529.jpg,AoF,6529,2,Only_Smoke,1,0
train,AoF06530.jpg,AoF,6530,2,Only_Smoke,1,0
train,AoF06531.jpg,AoF,6531,2,Only_Smoke,1,0
train,AoF06532.jpg,AoF,6532,2,Only_Smoke,1,0
train,AoF06533.jpg,AoF,6533,2,Only_Smoke,1,0
train,AoF06534.jpg,AoF,6534,2,Only_Smoke,1,0
train,AoF06535.jpg,AoF,6535,2,Only_Smoke,1,0
train,AoF06536.jpg,AoF,6536,2,Only_Smoke,1,0
train,AoF06537.jpg,AoF,6537,2,Only_Smoke,1,0
train,AoF06538.jpg,AoF,6538,2,Only_Smoke,1,0
train,AoF06541.jpg,AoF,6541,2,Only_Smoke,1,0
train,AoF06542.jpg,AoF,6542,2,Only_Smoke,1,0
train,AoF06543.jpg,AoF,6543,2,Only_Smoke,1,0
train,AoF06544.jpg,AoF,6544,2,Only_Smoke,1,0
train,AoF06545.jpg,AoF,6545,2,Only_Smoke,1,0
train,AoF06546.jpg,AoF,6546,2,Only_Smoke,1,0
train,AoF06547.jpg,AoF,6547,2,Only_Smoke,1,0
train,AoF06548.jpg,AoF,6548,2,Only_Smoke,1,0
train,AoF06549.jpg,AoF,6549,2,Only_Smoke,1,0
train,AoF06550.jpg,AoF,6550,2,Only_Smoke,1,0
train,AoF06551.jpg,AoF,6551,2,Only_Smoke,1,0
train,AoF06552.jpg,AoF,6552,2,Only_Smoke,1,0
train,AoF06553.jpg,AoF,6553,2,Only_Smoke,1,0
train,AoF06555.jpg,AoF,6555,2,Only_Smoke,1,0
train,AoF06556.jpg,AoF,6556,2,Only_Smoke,1,0
train,AoF06558.jpg,AoF,6558,2,Only_Smoke,1,0
train,AoF06559.jpg,AoF,6559,2,Only_Smoke,1,0
train,AoF06560.jpg,AoF,6560,2,Only_Smoke,1,0
train,AoF06561.jpg,AoF,6561,2,Only_Smoke,1,0
train,AoF06562.jpg,AoF,6562,2,Only_Smoke,1,0
train,AoF06563.jpg,AoF,6563,2,Only_Smoke,1,0
train,AoF06564.jpg,AoF,6564,2,Only_Smoke,1,0
train,AoF06565.jpg,AoF,6565,2,Only_Smoke,1,0
train,AoF06566.jpg,AoF,6566,2,Only_Smoke,1,0
train,AoF06567.jpg,AoF,6567,2,Only_Smoke,1,0
train,AoF06568.jpg,AoF,6568,2,Only_Smoke,1,0
train,AoF06569.jpg,AoF,6569,2,Only_Smoke,1,0
train,AoF06570.jpg,AoF,6570,2,Only_Smoke,1,0
train,AoF06573.jpg,AoF,6573,2,Only_Smoke,1,0
train,AoF06574.jpg,AoF,6574,2,Only_Smoke,1,0
train,AoF06575.jpg,AoF,6575,2,Only_Smoke,1,0
train,AoF06577.jpg,AoF,6577,2,Only_Smoke,1,0
train,AoF06578.jpg,AoF,6578,2,Only_Smoke,1,0
train,AoF06579.jpg,AoF,6579,2,Only_Smoke,1,0
train,AoF06580.jpg,AoF,6580,2,Only_Smoke,1,0
train,AoF06581.jpg,AoF,6581,2,Only_Smoke,1,0
train,AoF06582.jpg,AoF,6582,2,Only_Smoke,1,0
train,AoF06583.jpg,AoF,6583,2,Only_Smoke,1,0
train,AoF06584.jpg,AoF,6584,2,Only_Smoke,1,0
train,AoF06586.jpg,AoF,6586,2,Only_Smoke,1,0
train,AoF06587.jpg,AoF,6587,2,Only_Smoke,1,0
train,AoF06589.jpg,AoF,6589,2,Only_Smoke,1,0
train,AoF06590.jpg,AoF,6590,2,Only_Smoke,1,0
train,AoF06591.jpg,AoF,6591,2,Only_Smoke,1,0
train,AoF06592.jpg,AoF,6592,2,Only_Smoke,1,0
train,AoF06593.jpg,AoF,6593,2,Only_Smoke,1,0
train,AoF06594.jpg,AoF,6594,2,Only_Smoke,1,0
train,AoF06595.jpg,AoF,6595,2,Only_Smoke,1,0
train,AoF06596.jpg,AoF,6596,2,Only_Smoke,1,0
train,AoF06600.jpg,AoF,6600,2,Only_Smoke,1,0
train,AoF06602.jpg,AoF,6602,2,Only_Smoke,1,0
train,AoF06603.jpg,AoF,6603,2,Only_Smoke,1,0
train,AoF06604.jpg,AoF,6604,2,Only_Smoke,1,0
train,AoF06605.jpg,AoF,6605,2,Only_Smoke,1,0
train,AoF06606.jpg,AoF,6606,2,Only_Smoke,1,0
train,AoF06608.jpg,AoF,6608,2,Only_Smoke,1,0
train,AoF06609.jpg,AoF,6609,2,Only_Smoke,1,0
train,AoF06610.jpg,AoF,6610,2,Only_Smoke,1,0
train,AoF06611.jpg,AoF,6611,2,Only_Smoke,1,0
train,AoF06613.jpg,AoF,6613,2,Only_Smoke,1,0
train,AoF06614.jpg,AoF,6614,2,Only_Smoke,1,0
train,AoF06615.jpg,AoF,6615,2,Only_Smoke,2,0
train,AoF06616.jpg,AoF,6616,2,Only_Smoke,2,0
train,AoF06617.jpg,AoF,6617,2,Only_Smoke,2,0
train,AoF06618.jpg,AoF,6618,2,Only_Smoke,1,0
train,AoF06619.jpg,AoF,6619,2,Only_Smoke,1,0
train,AoF06620.jpg,AoF,6620,2,Only_Smoke,1,0
train,AoF06621.jpg,AoF,6621,2,Only_Smoke,2,0
train,AoF06622.jpg,AoF,6622,2,Only_Smoke,2,0
train,AoF06623.jpg,AoF,6623,2,Only_Smoke,1,0
train,AoF06624.jpg,AoF,6624,2,Only_Smoke,1,0
train,AoF06627.jpg,AoF,6627,2,Only_Smoke,1,0
train,AoF06628.jpg,AoF,6628,2,Only_Smoke,1,0
train,AoF06629.jpg,AoF,6629,2,Only_Smoke,1,0
train,AoF06630.jpg,AoF,6630,2,Only_Smoke,1,0
train,AoF06631.jpg,AoF,6631,2,Only_Smoke,1,0
train,AoF06632.jpg,AoF,6632,2,Only_Smoke,1,0
train,AoF06633.jpg,AoF,6633,2,Only_Smoke,1,0
train,AoF06634.jpg,AoF,6634,2,Only_Smoke,1,0
train,AoF06635.jpg,AoF,6635,2,Only_Smoke,1,0
train,AoF06637.jpg,AoF,6637,2,Only_Smoke,2,0
train,AoF06638.jpg,AoF,6638,2,Only_Smoke,1,0
train,AoF06640.jpg,AoF,6640,2,Only_Smoke,1,0
train,AoF06641.jpg,AoF,6641,2,Only_Smoke,1,0
train,AoF06642.jpg,AoF,6642,2,Only_Smoke,1,0
train,AoF06643.jpg,AoF,6643,2,Only_Smoke,1,0
train,AoF06644.jpg,AoF,6644,2,Only_Smoke,1,0
train,AoF06645.jpg,AoF,6645,2,Only_Smoke,1,0
train,AoF06646.jpg,AoF,6646,2,Only_Smoke,1,0
train,AoF06647.jpg,AoF,6647,2,Only_Smoke,1,0
train,AoF06648.jpg,AoF,6648,2,Only_Smoke,1,0
train,AoF06649.jpg,AoF,6649,2,Only_Smoke,1,0
train,AoF06651.jpg,AoF,6651,2,Only_Smoke,1,0
train,AoF06652.jpg,AoF,6652,2,Only_Smoke,1,0
train,AoF06653.jpg,AoF,6653,2,Only_Smoke,1,0
train,AoF06654.jpg,AoF,6654,2,Only_Smoke,1,0
train,AoF06655.jpg,AoF,6655,2,Only_Smoke,1,0
train,AoF06656.jpg,AoF,6656,2,Only_Smoke,1,0
train,AoF06658.jpg,AoF,6658,2,Only_Smoke,1,0
train,AoF06659.jpg,AoF,6659,2,Only_Smoke,1,0
train,AoF06660.jpg,AoF,6660,2,Only_Smoke,1,0
train,AoF06661.jpg,AoF,6661,2,Only_Smoke,1,0
train,AoF06662.jpg,AoF,6662,2,Only_Smoke,1,0
train,AoF06663.jpg,AoF,6663,2,Only_Smoke,1,0
train,AoF06664.jpg,AoF,6664,2,Only_Smoke,1,0
train,AoF06665.jpg,AoF,6665,2,Only_Smoke,1,0
train,AoF06666.jpg,AoF,6666,2,Only_Smoke,1,0
train,AoF06667.jpg,AoF,6667,2,Only_Smoke,1,0
train,AoF06668.jpg,AoF,6668,2,Only_Smoke,1,0
train,AoF06669.jpg,AoF,6669,2,Only_Smoke,1,0
train,AoF06670.jpg,AoF,6670,2,Only_Smoke,1,0
train,AoF06671.jpg,AoF,6671,2,Only_Smoke,1,0
train,AoF06672.jpg,AoF,6672,2,Only_Smoke,1,0
train,AoF06673.jpg,AoF,6673,2,Only_Smoke,1,0
train,AoF06674.jpg,AoF,6674,2,Only_Smoke,1,0
train,AoF06675.jpg,AoF,6675,2,Only_Smoke,1,0
train,AoF06676.jpg,AoF,6676,2,Only_Smoke,1,0
train,AoF06678.jpg,AoF,6678,2,Only_Smoke,1,0
train,AoF06680.jpg,AoF,6680,2,Only_Smoke,1,0
train,AoF06681.jpg,AoF,6681,2,Only_Smoke,1,0
train,AoF06682.jpg,AoF,6682,2,Only_Smoke,1,0
train,AoF06683.jpg,AoF,6683,2,Only_Smoke,1,0
train,AoF06685.jpg,AoF,6685,2,Only_Smoke,1,0
train,AoF06687.jpg,AoF,6687,2,Only_Smoke,1,0
train,AoF06689.jpg,AoF,6689,2,Only_Smoke,1,0
train,AoF06690.jpg,AoF,6690,2,Only_Smoke,1,0
train,AoF06691.jpg,AoF,6691,2,Only_Smoke,1,0
train,AoF06692.jpg,AoF,6692,2,Only_Smoke,1,0
train,AoF06693.jpg,AoF,6693,2,Only_Smoke,1,0
train,AoF06694.jpg,AoF,6694,2,Only_Smoke,1,0
train,AoF06695.jpg,AoF,6695,2,Only_Smoke,1,0
train,AoF06697.jpg,AoF,6697,2,Only_Smoke,1,0
train,AoF06699.jpg,AoF,6699,2,Only_Smoke,1,0
train,AoF06700.jpg,AoF,6700,2,Only_Smoke,1,0
train,AoF06701.jpg,AoF,6701,2,Only_Smoke,1,0
train,AoF06703.jpg,AoF,6703,2,Only_Smoke,1,0
train,AoF06704.jpg,AoF,6704,2,Only_Smoke,1,0
train,AoF06705.jpg,AoF,6705,2,Only_Smoke,1,0
train,AoF06706.jpg,AoF,6706,2,Only_Smoke,1,0
train,AoF06707.jpg,AoF,6707,2,Only_Smoke,1,0
train,AoF06708.jpg,AoF,6708,2,Only_Smoke,1,0
train,AoF06709.jpg,AoF,6709,2,Only_Smoke,1,0
train,AoF06710.jpg,AoF,6710,2,Only_Smoke,1,0
train,AoF06711.jpg,AoF,6711,2,Only_Smoke,1,0
train,AoF06712.jpg,AoF,6712,2,Only_Smoke,1,0
train,AoF06713.jpg,AoF,6713,2,Only_Smoke,1,0
train,AoF06714.jpg,AoF,6714,2,Only_Smoke,1,0
train,AoF06715.jpg,AoF,6715,2,Only_Smoke,1,0
train,AoF06716.jpg,AoF,6716,2,Only_Smoke,1,0
train,AoF06717.jpg,AoF,6717,2,Only_Smoke,1,0
train,AoF06718.jpg,AoF,6718,2,Only_Smoke,1,0
train,AoF06719.jpg,AoF,6719,2,Only_Smoke,1,0
train,AoF06720.jpg,AoF,6720,2,Only_Smoke,1,0
train,AoF06721.jpg,AoF,6721,2,Only_Smoke,1,0
train,AoF06722.jpg,AoF,6722,2,Only_Smoke,1,0
train,PublicDataset00000.jpg,PublicDataset,0,3,Both,1,2
train,PublicDataset00001.jpg,PublicDataset,1,3,Both,1,2
train,PublicDataset00002.jpg,PublicDataset,2,3,Both,1,1
train,PublicDataset00003.jpg,PublicDataset,3,1,Only_Fire,0,1
train,PublicDataset00005.jpg,PublicDataset,5,1,Only_Fire,0,1
train,PublicDataset00007.jpg,PublicDataset,7,1,Only_Fire,0,1
train,PublicDataset00008.jpg,PublicDataset,8,1,Only_Fire,0,2
train,PublicDataset00010.jpg,PublicDataset,10,1,Only_Fire,0,1
train,PublicDataset00011.jpg,PublicDataset,11,1,Only_Fire,0,1
train,PublicDataset00012.jpg,PublicDataset,12,1,Only_Fire,0,1
train,PublicDataset00013.jpg,PublicDataset,13,1,Only_Fire,0,1
train,PublicDataset00016.jpg,PublicDataset,16,1,Only_Fire,0,1
train,PublicDataset00017.jpg,PublicDataset,17,1,Only_Fire,0,1
train,PublicDataset00018.jpg,PublicDataset,18,1,Only_Fire,0,1
train,PublicDataset00019.jpg,PublicDataset,19,3,Both,1,1
train,PublicDataset00021.jpg,PublicDataset,21,3,Both,1,1
train,PublicDataset00022.jpg,PublicDataset,22,1,Only_Fire,0,1
train,PublicDataset00023.jpg,PublicDataset,23,1,Only_Fire,0,1
train,PublicDataset00024.jpg,PublicDataset,24,1,Only_Fire,0,1
train,PublicDataset00026.jpg,PublicDataset,26,1,Only_Fire,0,1
train,PublicDataset00027.jpg,PublicDataset,27,1,Only_Fire,0,1
train,PublicDataset00028.jpg,PublicDataset,28,1,Only_Fire,0,2
train,PublicDataset00029.jpg,PublicDataset,29,1,Only_Fire,0,1
train,PublicDataset00030.jpg,PublicDataset,30,1,Only_Fire,0,1
train,PublicDataset00031.jpg,PublicDataset,31,1,Only_Fire,0,1
train,PublicDataset00032.jpg,PublicDataset,32,1,Only_Fire,0,1
train,PublicDataset00033.jpg,PublicDataset,33,1,Only_Fire,0,1
train,PublicDataset00035.jpg,PublicDataset,35,1,Only_Fire,0,1
train,PublicDataset00036.jpg,PublicDataset,36,1,Only_Fire,0,1
train,PublicDataset00037.jpg,PublicDataset,37,1,Only_Fire,0,1
train,PublicDataset00038.jpg,PublicDataset,38,1,Only_Fire,0,1
train,PublicDataset00039.jpg,PublicDataset,39,1,Only_Fire,0,1
train,PublicDataset00041.jpg,PublicDataset,41,1,Only_Fire,0,1
train,PublicDataset00042.jpg,PublicDataset,42,1,Only_Fire,0,1
train,PublicDataset00043.jpg,PublicDataset,43,1,Only_Fire,0,1
train,PublicDataset00044.jpg,PublicDataset,44,1,Only_Fire,0,1
train,PublicDataset00046.jpg,PublicDataset,46,1,Only_Fire,0,1
train,PublicDataset00047.jpg,PublicDataset,47,1,Only_Fire,0,1
train,PublicDataset00048.jpg,PublicDataset,48,1,Only_Fire,0,1
train,PublicDataset00049.jpg,PublicDataset,49,1,Only_Fire,0,1
train,PublicDataset00051.jpg,PublicDataset,51,1,Only_Fire,0,1
train,PublicDataset00052.jpg,PublicDataset,52,1,Only_Fire,0,2
train,PublicDataset00053.jpg,PublicDataset,53,1,Only_Fire,0,3
train,PublicDataset00054.jpg,PublicDataset,54,1,Only_Fire,0,2
train,PublicDataset00055.jpg,PublicDataset,55,1,Only_Fire,0,2
train,PublicDataset00056.jpg,PublicDataset,56,3,Both,1,4
train,PublicDataset00057.jpg,PublicDataset,57,3,Both,1,4
train,PublicDataset00058.jpg,PublicDataset,58,3,Both,1,5
train,PublicDataset00059.jpg,PublicDataset,59,3,Both,1,4
train,PublicDataset00060.jpg,PublicDataset,60,3,Both,3,3
train,PublicDataset00061.jpg,PublicDataset,61,1,Only_Fire,0,2
train,PublicDataset00063.jpg,PublicDataset,63,1,Only_Fire,0,3
train,PublicDataset00064.jpg,PublicDataset,64,3,Both,1,2
train,PublicDataset00065.jpg,PublicDataset,65,1,Only_Fire,0,1
train,PublicDataset00066.jpg,PublicDataset,66,1,Only_Fire,0,1
train,PublicDataset00067.jpg,PublicDataset,67,1,Only_Fire,0,1
train,PublicDataset00068.jpg,PublicDataset,68,3,Both,1,2
train,PublicDataset00069.jpg,PublicDataset,69,3,Both,1,2
train,PublicDataset00070.jpg,PublicDataset,70,2,Only_Smoke,1,0
train,PublicDataset00071.jpg,PublicDataset,71,2,Only_Smoke,1,0
train,PublicDataset00072.jpg,PublicDataset,72,2,Only_Smoke,1,0
train,PublicDataset00073.jpg,PublicDataset,73,2,Only_Smoke,1,0
train,PublicDataset00074.jpg,PublicDataset,74,2,Only_Smoke,1,0
train,PublicDataset00075.jpg,PublicDataset,75,2,Only_Smoke,1,0
train,PublicDataset00076.jpg,PublicDataset,76,2,Only_Smoke,1,0
train,PublicDataset00078.jpg,PublicDataset,78,3,Both,1,1
train,PublicDataset00079.jpg,PublicDataset,79,3,Both,1,1
train,PublicDataset00081.jpg,PublicDataset,81,3,Both,1,1
train,PublicDataset00082.jpg,PublicDataset,82,2,Only_Smoke,1,0
train,PublicDataset00084.jpg,PublicDataset,84,3,Both,1,1
train,PublicDataset00085.jpg,PublicDataset,85,2,Only_Smoke,2,0
train,PublicDataset00086.jpg,PublicDataset,86,3,Both,1,2
train,PublicDataset00088.jpg,PublicDataset,88,3,Both,1,2
train,PublicDataset00089.jpg,PublicDataset,89,1,Only_Fire,0,1
train,PublicDataset00090.jpg,PublicDataset,90,1,Only_Fire,0,1
train,PublicDataset00091.jpg,PublicDataset,91,1,Only_Fire,0,1
train,PublicDataset00093.jpg,PublicDataset,93,1,Only_Fire,0,1
train,PublicDataset00094.jpg,PublicDataset,94,3,Both,1,1
train,PublicDataset00096.jpg,PublicDataset,96,3,Both,1,1
train,PublicDataset00097.jpg,PublicDataset,97,2,Only_Smoke,1,0
train,PublicDataset00098.jpg,PublicDataset,98,3,Both,1,1
train,PublicDataset00099.jpg,PublicDataset,99,3,Both,1,1
train,PublicDataset00100.jpg,PublicDataset,100,3,Both,1,1
train,PublicDataset00101.jpg,PublicDataset,101,3,Both,1,1
train,PublicDataset00102.jpg,PublicDataset,102,3,Both,1,1
train,PublicDataset00103.jpg,PublicDataset,103,3,Both,1,1
train,PublicDataset00105.jpg,PublicDataset,105,3,Both,1,1
train,PublicDataset00106.jpg,PublicDataset,106,3,Both,1,1
