method,filename,true_label,pred_label,loss,confidence,correct,p_Neither,p_Only_Fire,p_Only_Smoke,p_Both
iteration3,AoF07762.jpg,Only_Fire,Only_Fire,0.00336307380348444,0.9966425895690918,1,2.3211712232296122e-06,0.9966425895690918,3.809670943155652e-06,0.0033512976951897144
iteration3,AoF07763.jpg,Both,Both,0.08982652425765991,0.9140897393226624,1,7.977303175721318e-05,0.05917033925652504,0.026660088449716568,0.9140897393226624
iteration3,AoF07764.jpg,Both,Both,0.04915562644600868,0.9520329833030701,1,1.3770667464996222e-05,0.026942679658532143,0.02101053297519684,0.9520329833030701
iteration3,AoF07765.jpg,Both,Both,0.07155414670705795,0.930945873260498,1,0.0010391592513769865,0.013487408868968487,0.054527509957551956,0.930945873260498
iteration3,AoF07766.jpg,Both,Both,0.15622813999652863,0.8553640246391296,1,0.001102360081858933,0.010795040987432003,0.13273848593235016,0.8553640246391296
iteration3,AoF07767.jpg,Both,Both,0.01563211716711521,0.9844894409179688,1,2.1606558675557608e-06,0.004430373199284077,0.011078041978180408,0.9844894409179688
iteration3,AoF07768.jpg,Both,Both,0.013564910739660263,0.9865266680717468,1,2.678382998055895e-06,0.004757845774292946,0.008712799288332462,0.9865266680717468
iteration3,AoF07769.jpg,Both,Both,0.0025854038540273905,0.9974179267883301,1,5.534130309570173e-08,0.0009236755431629717,0.0016584225231781602,0.9974179267883301
iteration3,AoF07770.jpg,Only_Fire,Both,3.6318697929382324,0.9571232199668884,0,2.9794227884849533e-05,0.026466654613614082,0.016380351036787033,0.9571232199668884
iteration3,AoF07771.jpg,Both,Both,0.03621299937367439,0.9644348621368408,1,1.9418325791775715e-06,0.026097120717167854,0.009466070681810379,0.9644348621368408
iteration3,AoF07772.jpg,Both,Both,0.06293130666017532,0.9390079975128174,1,0.0003735020582098514,0.028279561549425125,0.0323389507830143,0.9390079975128174
iteration3,AoF07773.jpg,Both,Both,0.053590547293424606,0.9478201270103455,1,0.00013016712910030037,0.02828388474881649,0.0237659253180027,0.9478201270103455
iteration3,AoF07774.jpg,Both,Both,0.10963927954435349,0.8961573243141174,1,7.687241122766864e-06,0.09681124985218048,0.007023786194622517,0.8961573243141174
iteration3,AoF07775.jpg,Both,Both,0.029863232746720314,0.9705782532691956,1,2.3286645500775194e-06,0.021781738847494125,0.007637720555067062,0.9705782532691956
iteration3,AoF07776.jpg,Both,Only_Fire,0.7142843008041382,0.5103216171264648,0,6.539158675877843e-06,0.5103216171264648,0.00012945996422786266,0.4895423650741577
iteration3,AoF07777.jpg,Both,Both,0.011213849298655987,0.9888488054275513,1,9.605606692275614e-07,0.0032982672564685345,0.007852016016840935,0.9888488054275513
iteration3,AoF07778.jpg,Both,Only_Fire,0.8380386829376221,0.5673704147338867,0,1.6196900105569512e-06,0.5673704147338867,6.985873187659308e-05,0.4325580894947052
iteration3,AoF07779.jpg,Both,Both,0.01570476032793522,0.9844179153442383,1,2.0694178601843305e-06,0.005227151792496443,0.010352757759392262,0.9844179153442383
iteration3,AoF07780.jpg,Only_Fire,Only_Fire,0.08696725964546204,0.9167070984840393,1,4.5361375100583246e-07,0.9167070984840393,6.127419510448817e-06,0.08328637480735779
iteration3,AoF07781.jpg,Both,Both,0.0017041935352608562,0.9982972741127014,1,9.410264567577542e-08,0.0009446186595596373,0.0007579999510198832,0.9982972741127014
iteration3,AoF07782.jpg,Both,Both,0.0032544764690101147,0.9967508316040039,1,6.877070859445666e-07,0.002576652681455016,0.0006718378863297403,0.9967508316040039
iteration3,AoF07783.jpg,Both,Both,0.0020667400676757097,0.99793541431427,1,2.2496838170127376e-08,0.002019100822508335,4.550721132545732e-05,0.99793541431427
iteration3,AoF07784.jpg,Only_Fire,Only_Fire,0.029683763161301613,0.970752477645874,1,5.755374559157644e-07,0.970752477645874,1.9326071196701378e-06,0.029245033860206604
iteration3,AoF07785.jpg,Both,Both,0.0020316452719271183,0.9979704022407532,1,9.505318132596585e-08,0.0010902788490056992,0.0009391664061695337,0.9979704022407532
iteration3,AoF07786.jpg,Both,Both,0.022479012608528137,0.9777717590332031,1,9.492758181295358e-06,0.014301120303571224,0.007917556911706924,0.9777717590332031
iteration3,AoF07787.jpg,Both,Both,0.011612676084041595,0.9884545207023621,1,4.315423666412244e-06,0.00804142840206623,0.003499749582260847,0.9884545207023621
iteration3,AoF07788.jpg,Both,Both,0.21338357031345367,0.807846188545227,1,0.007015918847173452,0.09483674168586731,0.09030110388994217,0.807846188545227
iteration3,AoF07789.jpg,Only_Fire,Only_Fire,0.029030874371528625,0.9713864922523499,1,1.0194059996138094e-06,0.9713864922523499,4.014831120002782e-06,0.028608497232198715
iteration3,AoF07790.jpg,Both,Both,0.06476753950119019,0.937285304069519,1,0.00023412687005475163,0.02721383236348629,0.035266678780317307,0.937285304069519
iteration3,AoF07791.jpg,Both,Both,0.008959448896348476,0.9910805821418762,1,7.178787654993357e-06,0.006325822323560715,0.0025864385534077883,0.9910805821418762
iteration3,AoF07792.jpg,Both,Both,0.07196123898029327,0.9305669665336609,1,5.124846211401746e-05,0.02098451927304268,0.04839729517698288,0.9305669665336609
iteration3,AoF07793.jpg,Only_Fire,Only_Fire,0.03702906519174576,0.9636481404304504,1,1.141827851824928e-06,0.9636481404304504,6.751445653208066e-06,0.036343906074762344
iteration3,AoF07794.jpg,Both,Both,0.11677979677915573,0.88978111743927,1,3.7694313505198807e-05,0.08941960334777832,0.02076161466538906,0.88978111743927
iteration3,AoF07795.jpg,Both,Both,0.13203004002571106,0.876314640045166,1,9.44131716096308e-06,0.10427898168563843,0.019396914169192314,0.876314640045166
iteration3,AoF07796.jpg,Both,Both,0.09745074808597565,0.9071469902992249,1,2.983277681778418e-06,0.0778040960431099,0.015045896172523499,0.9071469902992249
iteration3,AoF07797.jpg,Both,Both,0.027809498831629753,0.9725736379623413,1,8.087972673820332e-06,0.01938757300376892,0.008030707016587257,0.9725736379623413
iteration3,AoF07798.jpg,Only_Fire,Only_Fire,0.22888267040252686,0.795421838760376,1,4.696912583312951e-06,0.795421838760376,0.00031003987533040345,0.20426344871520996
iteration3,AoF07799.jpg,Both,Both,0.0588187538087368,0.9428776502609253,1,0.00016994032193906605,0.03173935040831566,0.025213072076439857,0.9428776502609253
iteration3,AoF07800.jpg,Both,Both,0.12090324610471725,0.8861196637153625,1,9.099423186853528e-05,0.07026606053113937,0.04352321848273277,0.8861196637153625
iteration3,AoF07801.jpg,Both,Both,0.07189623266458511,0.9306274652481079,1,9.008293272927403e-05,0.03709699958562851,0.032185398042201996,0.9306274652481079
iteration3,AoF07802.jpg,Both,Both,0.09172098338603973,0.9123596549034119,1,9.662121010478586e-05,0.05451487377285957,0.03302886709570885,0.9123596549034119
iteration3,AoF07803.jpg,Both,Both,0.21812476217746735,0.8040251135826111,1,2.9617774998769164e-05,0.15219099819660187,0.04375430569052696,0.8040251135826111
iteration3,AoF07804.jpg,Both,Both,0.1712757796049118,0.8425891995429993,1,2.871454671549145e-05,0.13169407844543457,0.025687936693429947,0.8425891995429993
iteration3,AoF07805.jpg,Both,Both,0.0888909175992012,0.9149453639984131,1,4.6104898501653224e-05,0.04322754219174385,0.04178102687001228,0.9149453639984131
iteration3,AoF07806.jpg,Only_Fire,Only_Fire,0.47963452339172363,0.6190095543861389,1,0.0005592687521129847,0.6190095543861389,0.029607616364955902,0.35082361102104187
iteration3,AoF07807.jpg,Only_Fire,Only_Fire,0.36759328842163086,0.692398726940155,1,0.0002137508854502812,0.692398726940155,0.0222393237054348,0.28514817357063293
iteration3,AoF07808.jpg,Only_Fire,Both,1.552358627319336,0.7627966403961182,0,0.0001439798652427271,0.211747944355011,0.02531144581735134,0.7627966403961182
iteration3,AoF07809.jpg,Only_Fire,Only_Fire,0.07160763442516327,0.9308961033821106,1,0.001644143252633512,0.9308961033821106,0.009056579321622849,0.05840316414833069
iteration3,AoF07810.jpg,Only_Fire,Only_Fire,0.11629632115364075,0.8902114033699036,1,0.0005342429503798485,0.8902114033699036,0.0007940403884276748,0.10846023261547089
iteration3,AoF07811.jpg,Both,Only_Fire,0.7742903232574463,0.5380352139472961,0,1.6149229850270785e-05,0.5380352139472961,0.0009177716565318406,0.46103087067604065
iteration3,AoF07812.jpg,Both,Only_Fire,4.1341352462768555,0.9825069308280945,0,0.0010384403867647052,0.9825069308280945,0.00043814556556753814,0.016016507521271706
iteration3,AoF07813.jpg,Only_Fire,Only_Fire,0.0248710960149765,0.9754356145858765,1,0.00696265883743763,0.9754356145858765,0.0015162300551310182,0.01608545146882534
iteration3,AoF07814.jpg,Only_Fire,Both,0.857233464717865,0.5719616413116455,0,5.595041329797823e-06,0.4243343770503998,0.0036984090693295,0.5719616413116455
iteration3,AoF07815.jpg,Both,Both,0.446946918964386,0.6395778656005859,1,7.822397310519591e-05,0.3433852791786194,0.01695864647626877,0.6395778656005859
iteration3,AoF07816.jpg,Both,Both,0.11207642406225204,0.8939759135246277,1,6.257936888687254e-07,0.0015704899560660124,0.1044529527425766,0.8939759135246277
iteration3,AoF07817.jpg,Both,Both,0.050738029181957245,0.9505276679992676,1,1.827134724408097e-06,0.00476854620501399,0.044702015817165375,0.9505276679992676
iteration3,AoF07818.jpg,Both,Both,0.05972350016236305,0.9420249462127686,1,3.99256322225483e-07,0.0003755012876354158,0.057599104940891266,0.9420249462127686
iteration3,AoF07819.jpg,Both,Both,0.041570693254470825,0.9592815041542053,1,5.356815790946712e-07,0.000961791374720633,0.03975607082247734,0.9592815041542053
iteration3,AoF07820.jpg,Both,Both,0.36525142192840576,0.6940221190452576,1,3.0371479624591302e-06,0.0005842911195941269,0.3053905665874481,0.6940221190452576
iteration3,AoF07821.jpg,Both,Both,0.0868813619017601,0.9167858362197876,1,2.83735431594323e-07,0.0009102669428102672,0.08230360597372055,0.9167858362197876
iteration3,AoF07822.jpg,Both,Both,0.10478994995355606,0.9005136489868164,1,1.370213169593626e-07,0.0013905690284445882,0.09809556603431702,0.9005136489868164
iteration3,AoF07823.jpg,Both,Both,0.23143219947814941,0.7933964729309082,1,1.242464463757642e-06,0.0018169357208535075,0.2047852873802185,0.7933964729309082
iteration3,AoF07824.jpg,Both,Both,0.06156618520617485,0.9402906894683838,1,8.719426887182635e-07,0.000339004211127758,0.05936940014362335,0.9402906894683838
iteration3,AoF07825.jpg,Both,Both,0.04892907291650772,0.9522486925125122,1,1.5442433323187288e-06,0.0008858516812324524,0.04686390981078148,0.9522486925125122
iteration3,AoF07826.jpg,Both,Both,0.09131424129009247,0.912730872631073,1,9.056468002199836e-07,0.0007824855856597424,0.08648577332496643,0.912730872631073
iteration3,AoF07827.jpg,Both,Both,0.22171813249588013,0.8011411428451538,1,1.6850131942192093e-05,0.0005951114580966532,0.19824689626693726,0.8011411428451538
iteration3,AoF07828.jpg,Both,Both,0.19541077315807343,0.8224967122077942,1,1.0880915397137869e-05,0.002011437201872468,0.1754809319972992,0.8224967122077942
iteration3,AoF07829.jpg,Only_Fire,Only_Fire,0.24536602199077606,0.7824180722236633,1,0.0008624835172668099,0.7824180722236633,0.008076497353613377,0.20864298939704895
iteration3,AoF07830.jpg,Only_Smoke,Both,3.5676448345184326,0.9478633999824524,0,7.520602957811207e-05,0.023839140310883522,0.02822224609553814,0.9478633999824524
iteration3,AoF07831.jpg,Both,Both,0.004888013005256653,0.9951239228248596,1,0.0002086638123728335,0.0006520958850160241,0.0040152668952941895,0.9951239228248596
iteration3,AoF07832.jpg,Both,Both,0.001627312507480383,0.9983739852905273,1,4.9779686150941416e-08,0.0015869720373302698,3.90241330023855e-05,0.9983739852905273
iteration3,AoF07833.jpg,Both,Both,0.0012666305992752314,0.998734176158905,1,8.976361277746037e-05,0.0006052752141840756,0.0005708244862034917,0.998734176158905
iteration3,AoF07834.jpg,Only_Fire,Both,2.590327739715576,0.9240682125091553,0,7.748376810923219e-05,0.07499546557664871,0.0008589010685682297,0.9240682125091553
iteration3,AoF07835.jpg,Both,Both,0.003944118972867727,0.9960636496543884,1,4.879436346527655e-06,0.0023600601125508547,0.0015714112669229507,0.9960636496543884
iteration3,AoF07836.jpg,Both,Both,0.02292766608297825,0.9773331880569458,1,5.301206329022534e-05,0.006531673017889261,0.01608217880129814,0.9773331880569458
iteration3,AoF07837.jpg,Both,Both,0.004112003371119499,0.9958964586257935,1,6.697995900140086e-07,0.0024407992605119944,0.0016621550312265754,0.9958964586257935
iteration3,AoF07838.jpg,Both,Both,0.0017780937487259507,0.9982234835624695,1,7.343192720554725e-08,0.0016403384506702423,0.00013607917935587466,0.9982234835624695
iteration3,AoF07839.jpg,Both,Both,0.05186156556010246,0.9494602680206299,1,0.01914946734905243,0.02252657525241375,0.008863726630806923,0.9494602680206299
iteration3,AoF07840.jpg,Only_Fire,Both,3.1288235187530518,0.9561858773231506,0,5.718492957385024e-06,0.04376925900578499,3.919592927559279e-05,0.9561858773231506
iteration3,AoF07841.jpg,Both,Both,0.31427738070487976,0.7303164005279541,1,0.00022554701718036085,0.26336926221847534,0.006088762544095516,0.7303164005279541
iteration3,AoF07842.jpg,Only_Fire,Only_Fire,0.06766828149557114,0.9345704317092896,1,4.537217319011688e-05,0.9345704317092896,8.221803727792576e-05,0.06530202925205231
iteration3,AoF07843.jpg,Both,Only_Fire,0.8739957809448242,0.4960733950138092,0,0.05239159241318703,0.4960733950138092,0.034254059195518494,0.4172808825969696
iteration3,AoF07844.jpg,Both,Both,0.5225790739059448,0.5929892063140869,1,0.010400497354567051,0.3818153738975525,0.014794879592955112,0.5929892063140869
iteration3,AoF07845.jpg,Only_Fire,Both,0.973667323589325,0.6127743124961853,0,0.0008818343048915267,0.37769538164138794,0.008648436516523361,0.6127743124961853
iteration3,AoF07846.jpg,Only_Fire,Only_Fire,0.016046548262238503,0.984081506729126,1,0.003940986935049295,0.984081506729126,0.00055858981795609,0.01141887716948986
iteration3,AoF07847.jpg,Only_Fire,Only_Fire,0.011857384815812111,0.9882126450538635,1,0.0002600947627797723,0.9882126450538635,4.34309768024832e-05,0.011483840644359589
iteration3,AoF07848.jpg,Only_Fire,Only_Fire,0.003652807092294097,0.9963538646697998,1,0.0034249708987772465,0.9963538646697998,3.0377976145246066e-05,0.00019080023048445582
iteration3,AoF07849.jpg,Only_Fire,Only_Fire,0.00022456508304458112,0.9997754693031311,1,1.7659297100180993e-06,0.9997754693031311,1.6409726413257886e-06,0.00022107134282123297
iteration3,AoF07850.jpg,Only_Fire,Only_Fire,0.02258903905749321,0.9776641726493835,1,0.00019277591491118073,0.9776641726493835,0.00011841384548461065,0.022024601697921753
iteration3,AoF07851.jpg,Only_Fire,Both,0.6978892087936401,0.4977170526981354,0,2.814352046698332e-05,0.4976345896720886,0.004620157182216644,0.4977170526981354
iteration3,AoF07852.jpg,Only_Fire,Both,1.660213828086853,0.7645826935768127,0,0.0027805613353848457,0.1900983303785324,0.042538419365882874,0.7645826935768127
iteration3,AoF07853.jpg,Only_Fire,Only_Fire,0.11530391126871109,0.8910952806472778,1,0.0007486437098123133,0.8910952806472778,0.0006088014342822134,0.10754720866680145
iteration3,AoF07854.jpg,Only_Fire,Only_Fire,0.07867225259542465,0.9243428111076355,1,4.259693741914816e-05,0.9243428111076355,0.0002515366650186479,0.07536306977272034
iteration3,AoF07855.jpg,Only_Fire,Only_Fire,0.00034314466756768525,0.9996569156646729,1,6.960128303035162e-06,0.9996569156646729,9.732610124046914e-06,0.000326351000694558
iteration3,AoF07856.jpg,Only_Fire,Only_Fire,0.004197122063487768,0.9958117008209229,1,1.7919726815307513e-05,0.9958117008209229,3.261752499383874e-05,0.004137710202485323
iteration3,AoF07857.jpg,Only_Fire,Only_Fire,0.2829222083091736,0.7535784244537354,1,0.0001043969314196147,0.7535784244537354,0.0037200527731329203,0.2425970584154129
iteration3,AoF07858.jpg,Only_Fire,Only_Fire,0.05867487192153931,0.9430133104324341,1,9.248143032891676e-05,0.9430133104324341,0.0003392491489648819,0.056554969400167465
iteration3,AoF07859.jpg,Only_Fire,Only_Fire,0.01739530824124813,0.9827551245689392,1,2.1132744222995825e-05,0.9827551245689392,0.00020605293684639037,0.01701773703098297
iteration3,AoF07860.jpg,Only_Fire,Only_Fire,0.25929152965545654,0.7715980410575867,1,0.0022639422677457333,0.7715980410575867,0.016706857830286026,0.20943114161491394
iteration3,AoF07861.jpg,Only_Fire,Only_Fire,0.06717405468225479,0.9350324273109436,1,0.0010431467089802027,0.9350324273109436,0.00470854202285409,0.059215862303972244
iteration3,AoF07862.jpg,Only_Fire,Only_Fire,0.001529477071017027,0.9984716773033142,1,0.0006401187274605036,0.9984716773033142,4.8280951887136325e-05,0.0008398176869377494
iteration3,AoF07863.jpg,Both,Only_Fire,4.999330520629883,0.992327868938446,0,0.0006909577641636133,0.992327868938446,0.00023873569443821907,0.006742460653185844
iteration3,AoF07864.jpg,Only_Fire,Only_Fire,0.0024358145892620087,0.9975671768188477,1,0.00013849581591784954,0.9975671768188477,5.6496806791983545e-05,0.002237776294350624
iteration3,AoF07865.jpg,Only_Fire,Only_Fire,0.02884569577872753,0.971566379070282,1,0.024429788812994957,0.971566379070282,0.00020592237706296146,0.0037979509215801954
iteration3,AoF07866.jpg,Only_Fire,Only_Fire,0.08101886510848999,0.9221763014793396,1,0.010496128350496292,0.9221763014793396,0.007791317533701658,0.05953628197312355
iteration3,AoF07867.jpg,Only_Fire,Only_Fire,0.37234604358673096,0.6891157627105713,1,0.0018133362755179405,0.6891157627105713,0.003851355751976371,0.3052195608615875
iteration3,AoF07868.jpg,Both,Both,0.06912222504615784,0.9332125782966614,1,0.0003470407973509282,0.0615953765809536,0.00484499940648675,0.9332125782966614
iteration3,AoF07869.jpg,Only_Fire,Only_Fire,0.027821555733680725,0.9725618958473206,1,0.013748610392212868,0.9725618958473206,0.00036119105061516166,0.013328304514288902
iteration3,AoF07870.jpg,Both,Only_Fire,1.031275987625122,0.6395440697669983,0,0.001406980911269784,0.6395440697669983,0.0024972576647996902,0.3565517067909241
iteration3,AoF07871.jpg,Only_Fire,Only_Fire,0.07116775959730148,0.9313056468963623,1,0.05387543514370918,0.9313056468963623,0.0024722698144614697,0.012346728704869747
iteration3,AoF07872.jpg,Only_Fire,Only_Fire,0.11899209022521973,0.8878148198127747,1,0.017961762845516205,0.8878148198127747,0.0012553277192637324,0.09296802431344986
iteration3,AoF07873.jpg,Both,Only_Fire,1.3869502544403076,0.7478537559509277,0,0.0009484033798798919,0.7478537559509277,0.0013617492513731122,0.24983607232570648
iteration3,AoF07874.jpg,Only_Fire,Only_Fire,0.029035737738013268,0.9713817238807678,1,0.02411937341094017,0.9713817238807678,0.0008189271320588887,0.0036799516528844833
iteration3,AoF07875.jpg,Only_Fire,Only_Fire,0.1970507651567459,0.8211489319801331,1,0.000684749276842922,0.8211489319801331,0.006047016475349665,0.17211928963661194
iteration3,AoF07876.jpg,Only_Fire,Only_Fire,0.07683037966489792,0.9260469079017639,1,0.06830903887748718,0.9260469079017639,0.0023249962832778692,0.0033190648537129164
iteration3,AoF07877.jpg,Only_Fire,Only_Fire,0.04866567999124527,0.952499508857727,1,0.04465556889772415,0.952499508857727,0.0008349293493665755,0.0020099873654544353
iteration3,AoF07878.jpg,Only_Fire,Only_Fire,0.0020632902160286903,0.9979388117790222,1,0.00022512672876473516,0.9979388117790222,1.7987144019571133e-05,0.0018180558690801263
iteration3,AoF07879.jpg,Only_Fire,Only_Fire,0.00670409994199872,0.9933183193206787,1,0.006102958228439093,0.9933183193206787,4.618508683051914e-05,0.0005325570236891508
iteration3,AoF07880.jpg,Both,Both,0.017004290595650673,0.9831394553184509,1,2.3956405129865743e-05,0.015926560387015343,0.0009100073948502541,0.9831394553184509
iteration3,AoF07881.jpg,Both,Both,0.029856521636247635,0.9705848097801208,1,1.3763999504590174e-06,0.02874893508851528,0.0006649228162132204,0.9705848097801208
iteration3,AoF07882.jpg,Only_Fire,Only_Fire,0.002429274143651128,0.9975736737251282,1,0.00013185212446842343,0.9975736737251282,2.1876407117815688e-05,0.0022725898306816816
iteration3,AoF07883.jpg,Only_Fire,Only_Fire,0.0009066523634828627,0.999093770980835,1,0.0002122347359545529,0.999093770980835,2.9262047974043526e-05,0.0006647101836279035
iteration3,AoF07884.jpg,Only_Fire,Only_Fire,0.005683097522705793,0.994333028793335,1,0.00017931700858753175,0.994333028793335,6.540151662193239e-05,0.005422149784862995
iteration3,AoF07885.jpg,Only_Fire,Only_Fire,0.0020729261450469494,0.9979292154312134,1,0.00026278494624421,0.9979292154312134,2.1818561435793526e-05,0.0017862491076812148
iteration3,AoF07886.jpg,Only_Fire,Only_Fire,0.002086844528093934,0.9979153275489807,1,0.00031413394026458263,0.9979153275489807,3.273440961493179e-05,0.0017377970507368445
iteration3,AoF07887.jpg,Only_Fire,Only_Fire,0.001725257490761578,0.9982762336730957,1,0.0002458593517076224,0.9982762336730957,3.677214772324078e-05,0.0014411811716854572
iteration3,AoF07888.jpg,Both,Only_Fire,0.9548643827438354,0.6082774996757507,0,0.0005922821583226323,0.6082774996757507,0.0062658158130943775,0.3848643898963928
iteration3,AoF07889.jpg,Both,Only_Fire,2.40073561668396,0.9076847434043884,0,0.0002771638100966811,0.9076847434043884,0.0013867570087313652,0.0906512513756752
iteration3,AoF07890.jpg,Only_Fire,Only_Fire,0.0023086818400770426,0.9976939558982849,1,0.00019389443332329392,0.9976939558982849,4.6476878196699545e-05,0.002065707929432392
iteration3,AoF07891.jpg,Only_Fire,Only_Fire,0.001329015358351171,0.9986718893051147,1,0.00010661324631655589,0.9986718893051147,2.126842264260631e-05,0.0012002275325357914
iteration3,AoF07892.jpg,Only_Fire,Only_Fire,0.02269369177520275,0.977561891078949,1,2.1154000933165662e-05,0.977561891078949,0.00017829968419391662,0.022238651290535927
iteration3,AoF07893.jpg,Only_Fire,Only_Fire,0.015008505433797836,0.9851035475730896,1,2.9426686523947865e-05,0.9851035475730896,0.00011900137178599834,0.014747967012226582
iteration3,AoF07894.jpg,Only_Fire,Only_Fire,0.0024318902287632227,0.9975710511207581,1,4.685939711635001e-05,0.9975710511207581,2.7741041776607744e-05,0.002354430267587304
iteration3,AoF07895.jpg,Both,Both,0.024891911074519157,0.9754153490066528,1,4.258277385815745e-06,0.024000102654099464,0.0005803140811622143,0.9754153490066528
iteration3,AoF07896.jpg,Only_Fire,Only_Fire,0.010516582056879997,0.9895385503768921,1,0.001378083135932684,0.9895385503768921,9.337096707895398e-05,0.008990023285150528
iteration3,AoF07897.jpg,Only_Fire,Only_Fire,0.0050884741358459,0.9949244260787964,1,0.00015876027464400977,0.9949244260787964,3.2741449103923514e-05,0.004883990157395601
iteration3,AoF07898.jpg,Both,Only_Fire,5.177849769592285,0.9942958950996399,0,3.326302612549625e-05,0.9942958950996399,3.075365020777099e-05,0.005640122108161449
iteration3,AoF07899.jpg,Only_Fire,Only_Fire,0.0018789985915645957,0.9981227517127991,1,0.000471729610580951,0.9981227517127991,3.90337772842031e-05,0.001366404234431684
iteration3,AoF07900.jpg,Only_Fire,Only_Fire,0.005864911712706089,0.9941522479057312,1,0.00047128016012720764,0.9941522479057312,9.966791549231857e-05,0.0052767591550946236
iteration3,AoF07901.jpg,Only_Fire,Only_Fire,0.0035772635601460934,0.9964291453361511,1,0.0013172270264476538,0.9964291453361511,6.787257007090375e-05,0.0021857174579054117
iteration3,AoF07902.jpg,Both,Both,0.020767271518707275,0.9794468879699707,1,7.951641237013973e-06,0.020054403692483902,0.0004907159018330276,0.9794468879699707
iteration3,AoF07903.jpg,Only_Fire,Only_Fire,0.00249396450817585,0.9975091218948364,1,0.0004052518052048981,0.9975091218948364,5.500253246282227e-05,0.0020304955542087555
iteration3,AoF07904.jpg,Both,Both,0.0249294675886631,0.975378692150116,1,2.443457105982816e-06,0.022854652255773544,0.0017642783932387829,0.975378692150116
iteration3,AoF07905.jpg,Only_Fire,Only_Fire,0.0037939015310257673,0.9962132573127747,1,0.0027752232272177935,0.9962132573127747,3.5220622521592304e-05,0.0009763620910234749
iteration3,AoF07906.jpg,Only_Fire,Only_Fire,0.027518099173903465,0.9728570580482483,1,0.000768797006458044,0.9728570580482483,0.00037358596455305815,0.026000533252954483
iteration3,AoF07907.jpg,Only_Fire,Only_Fire,0.0010563514661043882,0.9989442229270935,1,0.00019092884031124413,0.9989442229270935,1.4032735634827986e-05,0.0008508241735398769
iteration3,AoF07908.jpg,Only_Fire,Only_Fire,0.0049047390930354595,0.9951072931289673,1,0.00011708087549777701,0.9951072931289673,5.836759373778477e-05,0.004717259202152491
iteration3,AoF07909.jpg,Only_Fire,Only_Fire,0.1757839024066925,0.838799238204956,1,0.0001520814112154767,0.838799238204956,0.001221984624862671,0.15982666611671448
iteration3,AoF07910.jpg,Only_Fire,Only_Fire,0.0010945764370262623,0.9989060163497925,1,0.00010074126475956291,0.9989060163497925,1.8797260054270737e-05,0.0009744722628965974
iteration3,AoF07911.jpg,Only_Fire,Only_Fire,0.007028261199593544,0.9929963946342468,1,4.38009956269525e-05,0.9929963946342468,6.199380004545674e-05,0.0068977875635027885
iteration3,AoF07912.jpg,Only_Fire,Only_Fire,0.006477787159383297,0.9935431480407715,1,0.001957886153832078,0.9935431480407715,0.00014356141036842018,0.00435543293133378
iteration3,AoF07913.jpg,Only_Fire,Only_Fire,0.0052936384454369545,0.9947203397750854,1,0.0027333346661180258,0.9947203397750854,0.00013061155914328992,0.0024157415609806776
iteration3,AoF07914.jpg,Only_Fire,Only_Fire,0.007088038604706526,0.9929370284080505,1,0.002638972131535411,0.9929370284080505,0.0001136656865128316,0.004310389049351215
iteration3,AoF07915.jpg,Both,Both,0.024820396676659584,0.97548508644104,1,2.9141185677872272e-06,0.02112961746752262,0.003382452530786395,0.97548508644104
iteration3,AoF07916.jpg,Both,Both,0.023775478824973106,0.976504921913147,1,2.2507532776216976e-05,0.014450391754508018,0.009022214449942112,0.976504921913147
iteration3,AoF07917.jpg,Both,Both,0.006412998773157597,0.9936075210571289,1,2.4936632598837605e-06,0.0041403211653232574,0.002249708166345954,0.9936075210571289
iteration3,AoF07918.jpg,Both,Both,0.00431843614205718,0.9956908822059631,1,3.313514866931655e-07,0.004203015472739935,0.00010577423381619155,0.9956908822059631
iteration3,AoF07919.jpg,Both,Both,0.010346820577979088,0.9897065162658691,1,2.750009002738807e-07,0.010101250372827053,0.0001919364440254867,0.9897065162658691
iteration3,AoF07920.jpg,Both,Both,0.004601959604769945,0.9954085946083069,1,7.419494636451418e-07,0.0035224242601543665,0.0010681735584512353,0.9954085946083069
iteration3,AoF07921.jpg,Both,Both,0.0007999319350346923,0.9992004036903381,1,1.071411929842725e-06,0.00034845012123696506,0.0004501492076087743,0.9992004036903381
iteration3,AoF07922.jpg,Both,Both,0.001928495243191719,0.9980733394622803,1,2.100098072332912e-06,0.0013873714487999678,0.0005370939034037292,0.9980733394622803
iteration3,AoF07923.jpg,Both,Both,0.000726316764485091,0.999273955821991,1,1.356974479449491e-07,0.00044595860526897013,0.00027988708461634815,0.999273955821991
iteration3,AoF07924.jpg,Both,Both,0.00048780461656861007,0.9995123147964478,1,2.5939405645658553e-07,0.000315015233354643,0.00017244956688955426,0.9995123147964478
iteration3,AoF07925.jpg,Both,Both,0.01618391089141369,0.9839463233947754,1,1.587518028145496e-07,0.016035612672567368,1.796166179701686e-05,0.9839463233947754
iteration3,AoF07926.jpg,Only_Fire,Only_Fire,0.033138591796159744,0.9674044847488403,1,6.34384150544065e-07,0.9674044847488403,3.6676843592431396e-05,0.032558128237724304
iteration3,AoF07927.jpg,Only_Fire,Only_Fire,0.02752714417874813,0.9728482961654663,1,3.8369395838344644e-07,0.9728482961654663,4.136959250899963e-05,0.027109947055578232
